Date,mvrv,hash_rate,adr_act_cnt,tx_cnt
2022-04-10,1.720498052487,198950530.6080564,754197,218201
2022-04-11,1.612532718343,194687305.62454104,986075,279217
2022-04-12,1.633029961572,217424508.9472033,970523,273114
2022-04-13,1.6754481725,198950530.6080564,960119,283767
2022-04-14,1.624100214604,194402491.2641441,910470,259632
2022-04-15,1.648615453539,221692722.38403672,893942,258904
2022-04-16,1.645198704281,188017879.75639227,774863,220729
2022-04-17,1.615563193564,231514551.65214053,760823,211027
2022-04-18,1.660587322655,188017879.75639227,930250,248528
2022-04-19,1.68715900189,173986693.6444649,945444,273229
2022-04-20,1.683056618589,224498959.60642216,961981,283298
2022-04-21,1.642192379664,237127026.0969115,970130,279919
2022-04-22,1.614479409264,189420997.35733968,945273,261784
2022-04-23,1.608260125691,228708314.42975503,857006,238246
2022-04-24,1.60550883035,239933263.31929696,796298,217733
2022-04-25,1.644601591866,227305196.82880765,1003326,277416
2022-04-26,1.549627067302,196436589.40305808,965991,277059
2022-04-27,1.596095580203,243520196.02683353,967943,285596
2022-04-28,1.617507844772,195503621.29393408,1003139,272681
2022-04-29,1.572635096383,222163205.91889024,1059989,290674
2022-04-30,1.537292898922,222163205.91889024,944577,256188
2022-05-01,1.567381909459,247341701.32425615,834397,233382
2022-05-02,1.573983130319,236974085.31819177,966035,269678
2022-05-03,1.540983434257,222163205.91889024,956710,283138
2022-05-04,1.618770611892,216238853.30606288,862312,229490
2022-05-05,1.493350506698,232530821.92495465,1189734,317562
2022-05-06,1.476077962977,210314500.6932356,1086467,288758
2022-05-07,1.454866736249,211795589.91282585,837217,234267
2022-05-08,1.397053307677,229568645.618541,813799,223007
2022-05-09,1.25746370058,229568645.618541,1067791,287708
2022-05-10,1.282199871846,227185770.43526813,978190,279809
2022-05-11,1.198898869373,225257596.8970556,981424,253805
2022-05-12,1.211574517788,209722591.14017215,1058679,282227
2022-05-13,1.224580870454,236132103.6113232,1028898,267948
2022-05-14,1.254528110725,219043595.9365268,1101356,292088
2022-05-15,1.301371234936,189527081.8665909,1016251,233949
2022-05-16,1.248816594441,254774110.96699148,1094147,272399
2022-05-17,1.272635339124,228364598.4958405,1029420,278212
2022-05-18,1.204897921252,208169091.4593002,902599,264173
2022-05-19,1.268265640482,189527081.8665909,897588,260343
2022-05-20,1.226785298597,198848086.6629456,949339,269360
2022-05-21,1.235285942059,209722591.14017215,758937,216560
2022-05-22,1.273331088604,189527081.8665909,749577,210953
2022-05-23,1.22293867204,248560107.76942167,939531,268759
2022-05-24,1.246431579256,186420080.26780605,841611,237379
2022-05-25,1.244237310755,219464677.3862468,1016156,284400
2022-05-26,1.235100855496,209555370.5705583,894042,260517
2022-05-27,1.20688817198,205096744.25322008,942679,275683
2022-05-28,1.225163407756,219958828.4107809,783393,227772
2022-05-29,1.241234457517,221445035.75646704,751185,205693
2022-05-30,1.337557348648,228876076.7651775,925404,267947
2022-05-31,1.340327318645,216986411.5792688,998795,277824
2022-06-01,1.258203816602,202124327.42170793,962754,274630
2022-06-02,1.289506254729,185776038.05860087,945705,262596
2022-06-03,1.255277674265,212527787.4020705,932672,269049
2022-06-04,1.261962571345,206582953.73904613,776053,219811
2022-06-05,1.26746929363,216986411.5792688,721815,195813
2022-06-06,1.32794694055,222931245.24229312,952859,268569
2022-06-07,1.322740859864,240765744.09122616,941706,265801
2022-06-08,1.283418736198,266501680.44994769,888118,261456
2022-06-09,1.278193263932,219787040.62041968,914304,264597
2022-06-10,1.237117043464,221292430.34450084,900195,259531
2022-06-11,1.208249128114,231830164.91635683,831309,228805
2022-06-12,1.144614146671,191184616.35301408,762985,219703
2022-06-13,0.962386955567,200216961.2007889,1011323,273372
2022-06-14,0.958749419408,219787040.62041968,1075994,275578
2022-06-15,0.982571637347,248389462.72006267,1063571,297032
2022-06-16,0.89010384052,179141492.05707693,911369,258005
2022-06-17,0.900449527228,162582194.25337103,876153,248214
2022-06-18,0.839761069586,234840946.53228176,924686,246705
2022-06-19,0.905122908176,200216961.2007889,733337,195875
2022-06-20,0.909413901996,198711571.47670767,833932,239275
2022-06-21,0.916201262025,225808603.85226956,927938,260657
2022-06-22,0.887627935977,193096459.39267665,859651,247129
2022-06-23,0.936392381423,223431041.43862215,866807,258973
2022-06-24,0.946260674502,189622395.5064278,869532,250666
2022-06-25,0.953541799671,221961099.20676237,742895,217926
2022-06-26,0.93595363596,202851865.00959057,734812,207474
2022-06-27,0.92317584654,199911982.66258603,953524,258934
2022-06-28,0.902427057507,214611394.39760864,922274,253741
2022-06-29,0.895265183982,221961099.20676237,899514,257517
2022-06-30,0.865015984997,251359920.5600924,967680,275120
2022-07-01,0.866810006703,196972102.43229663,946760,272893
2022-07-02,0.862322030966,202851865.00959057,844916,235532
2022-07-03,0.864908319377,227840863.90077135,701943,196946
2022-07-04,0.907445950743,210201571.9354594,883632,251379
2022-07-05,0.906388103368,173453043.65626052,864471,244533
2022-07-06,0.924592307191,186599522.89308375,969280,264360
2022-07-07,0.973646516264,227523378.27089572,1007259,284162
2022-07-08,0.981374953634,214480636.8679379,936111,264779
2022-07-09,0.97256585657,194191928.48263425,773277,219088
2022-07-10,0.938937826789,221726603.85028368,705622,198306
2022-07-11,0.903257154365,178250799.8693703,839927,234215
2022-07-12,0.875464077465,218828216.6399776,943773,274945
2022-07-13,0.91248166822,159411284.0458004,815549,225738
2022-07-14,0.931267482062,179699992.43110403,983744,282646
2022-07-15,0.947404727073,205785475.23701975,943171,267630
2022-07-16,0.963942951894,214480636.8679379,771028,223950
2022-07-17,0.947388315858,179699992.43110403,723539,201095
2022-07-18,1.014380417157,189844346.62375584,887138,254873
2022-07-19,1.064015965884,199988700.81640768,994059,279366
2022-07-20,1.059545792317,182598379.64141008,905497,254748
2022-07-21,1.055572042956,198824710.56678495,964460,278928
2022-07-22,1.037202359622,181711863.2994958,848578,262220
2022-07-23,1.027767986307,211997172.19748572,755495,219584
2022-07-24,1.035693112787,216126988.5789976,736224,201963
2022-07-25,0.984744106523,195477912.61837205,892636,251613
2022-07-26,0.970493939661,220256802.97819823,945582,260791
2022-07-27,1.048530886503,227139827.63763636,916926,265290
2022-07-28,1.090974652069,194101308.4794089,1008866,283820
2022-07-29,1.096121570662,200984333.13884705,945142,280447
2022-07-30,1.08119685014,177582046.91798395,785742,228995
2022-07-31,1.06930792552,209243963.91955948,787873,215224
2022-08-01,1.068081818605,187218281.8376596,907238,248469
2022-08-02,1.054827227962,213373778.31876007,946865,267917
2022-08-03,1.044976588452,199607727.01757264,977386,282580
2022-08-04,1.037537603272,183293576.20328617,948545,278115
2022-08-05,1.065899475533,210085555.7118224,944004,269270
2022-08-06,1.054367720796,225491829.9721472,856759,232291
2022-08-07,1.061585802404,222690689.0141953,716918,199770
2022-08-08,1.091208903728,201682132.83796665,918162,257482
2022-08-09,1.064322658536,200281563.36740136,941249,251924
2022-08-10,1.097349862382,207284414.7538705,1035793,270675
2022-08-11,1.098103095757,196079850.92206284,1002846,284126
2022-08-12,1.118913448413,215687835.61090487,948381,269215
2022-08-13,1.120303000575,194679281.45149755,834925,239894
2022-08-14,1.1152866103,186275858.57764184,811197,202156
2022-08-15,1.105125221321,203082702.30853197,922140,245572
2022-08-16,1.095336349684,207284414.7538705,1020819,269531
2022-08-17,1.071575714816,180673576.661738,915870,255933
2022-08-18,1.066480347068,202447354.27677864,1009836,292682
2022-08-19,0.962223516455,250867150.56061095,982140,276337
2022-08-20,0.97348633387,209995535.8811957,841648,226096
2022-08-21,0.99226378976,205767438.51073447,753797,201437
2022-08-22,0.981225385052,204358071.36758935,880923,250080
2022-08-23,0.992293505064,242410953.7902015,930754,257650
2022-08-24,0.987637310218,205767438.51073447,930584,260385
2022-08-25,0.995543286361,224089197.16521153,898274,255143
2022-08-26,0.934524032452,248048418.3038078,937226,265467
2022-08-27,0.925756657439,204358071.36758935,830874,221784
2022-08-28,0.908751979889,226907929.42201468,776186,204472
2022-08-29,0.936300029003,221270464.90840837,939245,253563
2022-08-30,0.91691540216,228317294.53567275,951380,263101
2022-08-31,0.926540201628,220515247.0319977,916812,258575
2022-09-01,0.930819103606,212503107.41825655,969786,270341
2022-09-02,0.924346524698,198644209.06016544,996822,270262
2022-09-03,0.917781321543,226362005.77634773,916603,235843
2022-09-04,0.924996509034,258699436.7568429,774639,206295
2022-09-05,0.917682178845,235601272.08754975,942780,253103
2022-09-06,0.874858544608,218662618.29239127,927513,267063
2022-09-07,0.895970446823,224822129.16652596,951645,264285
2022-09-08,0.897686434169,195564453.62309808,947648,266823
2022-09-09,0.991990113442,226362005.77634773,1021884,286018
2022-09-10,1.008276774233,241760782.96168444,873305,240963
2022-09-11,1.00926214108,281797599.2087124,871675,225743
2022-09-12,1.038445934441,235601272.08754975,989815,269113
2022-09-13,0.939370352409,212237771.66655177,948189,259359
2022-09-14,0.944134275318,202308898.95543608,977568,269647
2022-09-15,0.919794265144,234168568.49770647,953771,277597
2022-09-16,0.922172305414,203901883.69419253,933213,260328
2022-09-17,0.939999035144,270807189.9623499,918990,245261
2022-09-18,0.907953496893,245319452.49341664,775872,212149
2022-09-19,0.914684111914,207087850.8778092,912328,255334
2022-09-20,0.88338246827,242133487.6036962,952698,268728
2022-09-21,0.86699153682,224610669.24075273,918372,263619
2022-09-22,0.909510592046,203901883.69419253,860577,246387
2022-09-23,0.90563544045,215052767.68990275,968636,276441
2022-09-24,0.886975013788,232575586.05284625,799441,226763
2022-09-25,0.881057004179,234168568.49770647,781165,208905
2022-09-26,0.900322536822,238947520.42007956,938059,264276
2022-09-27,0.896561719809,205494866.1390528,966074,275487
2022-09-28,0.913487552122,234113533.83376324,849979,258906
2022-09-29,0.917870607279,222928607.6727852,874705,266329
2022-09-30,0.91356153704,263461080.36655265,1005499,292553
2022-10-01,0.907912672634,282168375.28330106,867330,236007
2022-10-02,0.894190083633,244753785.44980425,852250,216756
2022-10-03,0.923308111571,240076960.0369605,964012,268836
2022-10-04,0.956568501176,254107431.78574073,932869,280235
2022-10-05,0.948163366006,272814728.9473646,891063,267518
2022-10-06,0.938866609583,247871668.31007487,930050,276491
2022-10-07,0.919983246052,266578963.22682327,936123,270954
2022-10-08,0.914595870208,272814728.9473646,815047,235954
2022-10-09,0.915262738221,246312725.75750184,787417,214993
2022-10-10,0.902773565181,282818946.6660149,896218,253025
2022-10-11,0.897697758664,277924882.7693476,916599,272927
2022-10-12,0.904197086018,242520438.89338887,871140,260366
2022-10-13,0.915299590894,253141772.82091248,933599,275214
2022-10-14,0.905697877908,276154659.1735337,984001,284575
2022-10-15,0.900728724487,269073772.43763787,838678,241112
2022-10-16,0.909910910294,254911993.86760643,769067,214703
2022-10-17,0.924678135264,265533327.79513,870371,261168
2022-10-18,0.91398573907,251371549.22509855,887194,258490
2022-10-19,0.904610705933,267303548.841824,923688,260354
2022-10-20,0.900242542303,256682214.9143004,893489,268532
2022-10-21,0.907143363442,276154659.1735337,913925,266487
2022-10-22,0.909318069409,240750215.29757497,817446,231911
2022-10-23,0.926261633178,274810664.8495725,803523,218227
2022-10-24,0.915784798173,249031191.57743755,922514,266297
2022-10-25,0.951195313284,223395628.20390147,829386,251891
2022-10-26,0.983939477562,283822315.5587801,1051950,305561
2022-10-27,0.959624512348,247200081.0379568,895161,265430
2022-10-28,0.975004031923,291146762.99030495,925522,279384
2022-10-29,0.98443454901,261848975.90100643,871729,251735
2022-10-30,0.975832100659,247200081.0379568,830676,223333
2022-10-31,0.97009674747,316782326.36384094,980614,290008
2022-11-01,0.970049689813,263680086.4404872,955117,273150
2022-11-02,0.954490976446,223395628.20390147,869056,258761
2022-11-03,0.956986021054,300302320.96131057,1009478,294320
2022-11-04,1.000981821699,236213409.89066955,939102,281439
2022-11-05,1.007111287598,276497868.12725526,916525,253538
2022-11-06,0.991409279364,250862304.7537192,811578,223686
2022-11-07,0.976088727485,263168681.007737,920253,267661
2022-11-08,0.880744871078,297875785.7478076,1051006,296138
2022-11-09,0.753958696179,272291362.9163776,1076579,293667
2022-11-10,0.839903712816,268636444.99309605,1056871,294575
2022-11-11,0.811340136624,244879482.43907723,964454,278829
2022-11-12,0.806378353685,305185621.59437066,942728,245106
2022-11-13,0.785273663056,235742186.31510308,895185,224942
2022-11-14,0.801361740695,224777435.1767992,954601,244858
2022-11-15,0.81368542899,283256116.68622214,986709,281221
2022-11-16,0.806089820633,274118823.1937887,944275,264899
2022-11-17,0.81024033294,252189315.6540996,902258,254924
2022-11-18,0.818509642211,254016775.9315107,955851,275776
2022-11-19,0.820610369081,268636444.99309605,1113245,262900
2022-11-20,0.799184425512,272422405.82229453,1013890,229629
2022-11-21,0.777592696604,236949653.0891525,974239,269034
2022-11-22,0.79805211183,231439196.90173665,931145,257097
2022-11-23,0.817451445016,258991483.12885457,1057775,270971
2022-11-24,0.81837142484,236949653.0891525,988182,250821
2022-11-25,0.816011276502,225928740.7143208,981465,262820
2022-11-26,0.812740435671,200213272.3346683,892687,230269
2022-11-27,0.812332752733,249807385.956469,855437,223392
2022-11-28,0.802349876662,255317844.78890425,931505,259679
2022-11-29,0.814147810046,240623291.4291028,955669,271896
2022-11-30,0.850801464317,253481024.29641935,946754,272102
2022-12-01,0.840529289057,281033310.52353734,1030232,286994
2022-12-02,0.84670015577,229602379.05427116,970221,271522
2022-12-03,0.838232388894,240623291.4291028,938854,249912
2022-12-04,0.84968361727,257154662.63636968,842351,216703
2022-12-05,0.84468600446,268175577.6562208,960563,273083
2022-12-06,0.850384196971,230616963.69146737,941978,264624
2022-12-07,0.839503933452,292794731.64825046,899850,266558
2022-12-08,0.858945882155,284283257.4040977,905789,270258
2022-12-09,0.854978591377,258748834.6716393,946767,268606
2022-12-10,0.854415449082,262153422.4082566,909506,231276
2022-12-11,0.853211507586,250237357.97618172,781176,220885
2022-12-12,0.858539391858,243428180.05164236,905428,264207
2022-12-13,0.887729303381,280878667.2161756,974065,286344
2022-12-14,0.890254354657,251939654.29579517,930586,279228
2022-12-15,0.86728278142,236618999.6757982,897844,271326
2022-12-16,0.830992951979,221298345.05580127,893040,258839
2022-12-17,0.839657772493,234916703.3561848,967830,261183
2022-12-18,0.839875774864,246832767.78825969,783263,207910
2022-12-19,0.823536056851,234239565.5288072,971140,262020
2022-12-20,0.847633081501,246114014.5930937,950486,270300
2022-12-21,0.843195618816,251387888.03406775,905699,268746
2022-12-22,0.844194325117,237324228.9000814,908585,276334
2022-12-23,0.842886604017,232050357.99056572,891725,275188
2022-12-24,0.84590101132,156458196.4740352,758680,215536
2022-12-25,0.845706555551,247871973.2505712,731599,196741
2022-12-26,0.848591013908,226776484.54959163,787672,227132
2022-12-27,0.8399359586,202165083.596574,867369,241695
2022-12-28,0.83299277844,295336819.03058743,904203,269982
2022-12-29,0.838526883526,247871973.2505712,945186,266982
2022-12-30,0.836965256607,277757245.11310446,1050756,286348
2022-12-31,0.835246001939,274241330.32960796,839910,243946
2023-01-01,0.839542831106,272483374.2035889,719716,189355
2023-01-02,0.843780085391,274241330.32960796,842261,228547
2023-01-03,0.843211245785,261567697.33085105,985169,273459
2023-01-04,0.852695347503,242356483.09554732,922281,279254
2023-01-05,0.851818124476,266083690.58224788,922508,274976
2023-01-06,0.858998530318,305064103.230472,932794,273358
2023-01-07,0.858446501208,260999287.23473144,809225,250336
2023-01-08,0.864443193289,259304487.7459012,755503,229074
2023-01-09,0.870777665108,257609688.25707093,981056,286289
2023-01-10,0.883951640903,286421296.6507751,1146540,306036
2023-01-11,0.904886150128,249135683.4913812,944957,288569
2023-01-12,0.956915395927,255914886.32772788,1034292,310585
2023-01-13,1.006737285894,269473292.0004212,1072059,320370
2023-01-14,1.063923229924,289810898.0689484,965948,303624
2023-01-15,1.056945343653,281119760.7470869,807742,255156
2023-01-16,1.071886746547,274688842.3501408,966312,303811
2023-01-17,1.071274656024,291506526.63057446,988775,309004
2023-01-18,1.047738862359,261608421.54211783,942079,294539
2023-01-19,1.066296173366,270951578.87773,926693,298607
2023-01-20,1.145445917644,246659370.34330428,933005,303214
2023-01-21,1.152147571819,257871158.06970707,906764,286001
2023-01-22,1.147415859687,282163369.29496235,863236,249747
2023-01-23,1.157946337765,295243790.10298526,933346,296833
2023-01-24,1.14168583391,241053473.78927335,908199,288416
2023-01-25,1.166238508234,327010528.27306205,912032,306272
2023-01-26,1.161820741319,289637896.2397839,892287,297461
2023-01-27,1.165635900125,287769263.1581637,929064,305372
2023-01-28,1.162375118008,313930107.46503913,857014,268374
2023-01-29,1.200618353218,311438925.8972278,829895,258804
2023-01-30,1.15137768201,269948141.5759668,957363,311188
2023-01-31,1.167609671158,224956785.116114,944348,312359
2023-02-01,1.196241930423,267991996.86764717,1050528,343824
2023-02-02,1.184795889398,283641162.9847545,983946,335421
2023-02-03,1.181415746292,260167412.4006684,988867,317695
2023-02-04,1.176437733184,266035849.34247735,961115,302062
2023-02-05,1.156408398602,297334187.2103925,802171,256347
2023-02-06,1.145679319019,289509602.7434137,920525,304492
2023-02-07,1.171652534251,277772726.04294556,944049,303225
2023-02-08,1.154986688723,269948141.5759668,942153,315120
2023-02-09,1.099040577212,316895645.56098926,1056974,363668
2023-02-10,1.089446116412,287553455.21824396,923753,302716
2023-02-11,1.101770368949,289509602.7434137,896301,281958
2023-02-12,1.097210551986,315851203.95835894,861493,256348
2023-02-13,1.09866674955,303650130.99469703,957593,297879
2023-02-14,1.119923157609,299757180.2739148,913570,305330
2023-02-15,1.22364317031,317275457.1159728,993456,325059
2023-02-16,1.195012046683,348419062.8822308,1118226,341817
2023-02-17,1.237767811543,321168407.83675504,1050009,322140
2023-02-18,1.239058645614,327007835.31939054,1046593,273988
2023-02-19,1.225347760367,315328983.1570438,928713,244509
2023-02-20,1.246658143379,286131854.15263903,908106,267205
2023-02-21,1.226544841574,325061358.55753726,1012926,293613
2023-02-22,1.214898364016,272506528.0313633,931144,277803
2023-02-23,1.20196788302,332847259.99910176,1071298,291650
2023-02-24,1.165447448567,262774152.63086984,964247,298377
2023-02-25,1.164771417267,228809606.1413121,811239,259206
2023-02-26,1.183865293006,359556659.2106422,905055,271471
2023-02-27,1.181751158136,299630547.8012448,982682,296912
2023-02-28,1.165088210397,293209894.2181328,983627,335341
2023-03-01,1.188892073095,363837095.9600217,1076257,377754
2023-03-02,1.181929202448,308191421.3000036,939444,330024
2023-03-03,1.126016843463,359556659.2106422,1086253,355066
2023-03-04,1.125231451633,325313168.2975212,905589,306924
2023-03-05,1.130220819242,331733821.8806332,995537,287178
2023-03-06,1.130223291427,282508803.88564134,931807,318245
2023-03-07,1.122035533533,353136002.54561603,1063023,360867
2023-03-08,1.098460296734,284649020.719374,885079,290018
2023-03-09,1.031092147146,288929457.46875334,929904,339133
2023-03-10,1.026171253096,291688415.56457573,979055,322995
2023-03-11,1.043781214381,357219694.8827461,982511,323403
2023-03-12,1.118453254664,348559825.89122087,886609,263955
2023-03-13,1.222477139001,339899953.782142,999918,335201
2023-03-14,1.252017069531,316085307.04095167,1024780,327923
2023-03-15,1.233259096934,318250273.50944453,1006730,343857
2023-03-16,1.264318230866,290105693.8312686,879957,295146
2023-03-17,1.381709504388,318250273.50944453,1085422,339244
2023-03-18,1.357927080335,350724792.35971373,955447,293458
2023-03-19,1.41718434858,320415243.0954912,845573,271293
2023-03-20,1.398348824456,333405048.1415559,1014355,337263
2023-03-21,1.413889214116,313920337.4549051,990544,331907
2023-03-22,1.371700451034,344229889.8366814,940276,296448
2023-03-23,1.421886913625,398970829.72571325,902932,292159
2023-03-24,1.375231386162,377232885.4931153,893101,294570
2023-03-25,1.376280144651,337646717.00662136,898042,287422
2023-03-26,1.403671575252,335318120.43832463,851151,266890
2023-03-27,1.357098415255,344632513.417874,1057595,295339
2023-03-28,1.363066939643,312032141.34263265,982699,317587
2023-03-29,1.417071461284,342303913.49639606,977852,328588
2023-03-30,1.420441511641,360932699.4554946,1021839,331354
2023-03-31,1.443820674085,328332327.38025326,1043754,308895
2023-04-01,1.442211549223,326003727.45877534,1038858,316521
2023-04-02,1.425206305097,346961109.9861707,1012005,342161
2023-04-03,1.409099995135,305046344.9313801,985157,336905
2023-04-04,1.4219430768,377232885.4931153,1108155,419443
2023-04-05,1.424960408187,323675130.8904786,964688,345029
2023-04-06,1.41726242259,375586794.88083017,1022873,352346
2023-04-07,1.411891341659,338032941.7856073,956362,351639
2023-04-08,1.413111240664,349935509.40998685,885739,325340
2023-04-09,1.432780320048,347554997.25628686,936112,277152
2023-04-10,1.498410626119,292803183.44178885,947327,292988
2023-04-11,1.524007596955,366599104.7697063,1146146,375758
2023-04-12,1.506773205338,380882187.97572565,1056542,344791
2023-04-13,1.528589539867,338032941.7856073,1009669,326572
2023-04-14,1.531450017782,333271914.0502675,1016042,316304
2023-04-15,1.525286478334,376121160.24038583,1045660,275326
2023-04-16,1.523487449103,295183695.5954889,840992,235578
2023-04-17,1.481199761253,368979620.3513461,984242,316549
2023-04-18,1.524898878521,395165271.18174493,1149264,313000
2023-04-19,1.445557031038,330891401.89656746,985732,298359
2023-04-20,1.418296444501,319518832.834664,951443,297440
2023-04-21,1.370138666353,351118489.414672,1015546,352999
2023-04-22,1.396814023725,360804517.52650416,914896,356615
2023-04-23,1.385375480736,355961503.4705881,840711,434101
2023-04-24,1.381178300296,341432464.7898097,998948,358615
2023-04-25,1.420027669157,302688355.8294509,895988,373152
2023-04-26,1.423548393886,314795889.2257562,893248,433927
2023-04-27,1.477024680925,314795889.2257562,892914,419005
2023-04-28,1.470212541775,355961503.4705881,957827,484327
2023-04-29,1.463534273428,331746436.67797756,803633,487346
2023-04-30,1.470402257877,358383012.24203104,767567,561448
2023-05-01,1.408272273073,440714244.2186647,929691,685711
2023-05-02,1.436592482997,312374380.4543132,820724,460621
2023-05-03,1.45181633614,341432464.7898097,953701,488518
2023-05-04,1.442232154866,351712781.63476974,914598,490738
2023-05-05,1.476466635695,283977798.860469,822037,411057
2023-05-06,1.443843173393,355568839.3482855,764917,603617
2023-05-07,1.429877064919,331705160.33113664,549932,614264
2023-05-08,1.378067479397,326932423.8404329,696710,573864
2023-05-09,1.374090435543,360341575.83898926,772112,592036
2023-05-10,1.374436923429,405682570.78249,891517,672910
2023-05-11,1.341912915639,360341575.83898926,831417,544837
2023-05-12,1.331264514159,336477896.82184047,809188,508450
2023-05-13,1.334669775407,346023366.366878,705679,581550
2023-05-14,1.338338944895,415228040.3275276,835319,626942
2023-05-15,1.352469393563,350796102.85758173,817441,526691
2023-05-16,1.341803499909,365114312.32969296,814467,564700
2023-05-17,1.360182926857,381818888.3289712,841652,579967
2023-05-18,1.332798511609,345151895.57295674,814709,478050
2023-05-19,1.335285312277,369469366.94369566,904374,513521
2023-05-20,1.345668504663,322669911.9767492,719434,423450
2023-05-21,1.329584607553,371932494.47236896,775828,487763
2023-05-22,1.331796174941,354690591.130938,817592,506455
2023-05-23,1.349756710174,379321880.6052949,859507,514901
2023-05-24,1.306148991112,347301204.99801207,859470,398061
2023-05-25,1.312302574122,371932494.47236896,923963,466257
2023-05-26,1.323951129649,376858753.0766216,963216,533103
2023-05-27,1.330559181986,357153718.6596113,877266,469559
2023-05-28,1.391560954233,394100656.41805273,863880,499561
2023-05-29,1.374801000798,399026915.0223052,912071,548854
2023-05-30,1.371662586882,379321880.6052949,959148,511408
2023-05-31,1.347122513076,350148490.60783935,925966,421021
2023-06-01,1.32755818548,336187210.7165766,919298,351891
2023-06-02,1.348499664123,417687139.4758992,982760,485798
2023-06-03,1.339845350422,331093464.71068186,873884,380045
2023-06-04,1.343716524322,376937175.09623784,879948,357474
2023-06-05,1.276417765634,351468445.06676406,884289,363110
2023-06-06,1.3462357416,384577792.2713316,1032895,468063
2023-06-07,1.303228127244,343827827.89167035,1004588,429649
2023-06-08,1.312170481703,392218409.44642526,964762,403263
2023-06-09,1.309627647538,430421502.6568876,1020140,387748
2023-06-10,1.279906228962,392218409.44642526,943047,364874
2023-06-11,1.282204028842,415140264.63920337,872589,401105
2023-06-12,1.282415132209,399859030.28901595,985947,371500
2023-06-13,1.281288526881,374390300.2595421,933842,405497
2023-06-14,1.242758133707,312665624.1002992,828183,333934
2023-06-15,1.265794710232,385148460.99591213,919869,421465
2023-06-16,1.303742036635,398160232.4659681,958674,521861
2023-06-17,1.312806147734,364329623.64591026,863600,468094
2023-06-18,1.304485514887,392955523.1284677,883864,442763
2023-06-19,1.326002267293,369534332.9834107,920552,412858
2023-06-20,1.401058308786,353920204.9709093,951926,446312
2023-06-21,1.487688159529,314884890.5607413,920555,363604
2023-06-22,1.479224774259,356522561.5133547,1000988,390860
2023-06-23,1.511461032551,325294309.2357422,948738,373178
2023-06-24,1.506266238891,379943751.6584117,1011110,360123
2023-06-25,1.501725462895,398160232.4659681,944147,384437
2023-06-26,1.490477217783,379943751.6584117,998904,405162
2023-06-27,1.508993136561,364329623.64591026,978594,433747
2023-06-28,1.480047953676,280122385.0259662,826245,331234
2023-06-29,1.4974352167,367574940.7040657,970467,435226
2023-06-30,1.497404119431,397786578.42446953,1067040,446825
2023-07-01,1.500071404388,334845664.3921468,918349,320180
2023-07-02,1.500295120753,430515854.7363883,997177,307552
2023-07-03,1.525922363387,344916211.5074136,977874,333178
2023-07-04,1.509148391226,354986758.6226805,963366,377184
2023-07-05,1.494037535141,392751304.8668361,964759,494320
2023-07-06,1.470491737414,349951485.065047,973154,393611
2023-07-07,1.487208780434,440586401.8516551,1021136,558253
2023-07-08,1.483788128844,448139310.37540686,1009931,574664
2023-07-09,1.478660537861,425480581.17875487,978223,593770
2023-07-10,1.489525354536,387716031.30920255,925790,508406
2023-07-11,1.499536522954,339880937.9497802,937945,430012
2023-07-12,1.487755265888,383801277.4233714,942309,477324
2023-07-13,1.538500113181,321592672.2254732,874515,373263
2023-07-14,1.483457241083,369831573.2522498,996373,421261
2023-07-15,1.482403144167,369831573.2522498,914738,489697
2023-07-16,1.480253300626,415390537.04825526,927843,591972
2023-07-17,1.475399676867,364471694.9315955,931087,440009
2023-07-18,1.45985580542,434150109.24098927,1028951,569852
2023-07-19,1.463037215762,396630964.85552126,969285,482668
2023-07-20,1.457534391178,343032185.5080904,901211,398519
2023-07-21,1.463442609814,300153162.8019681,855163,322339
2023-07-22,1.453936935337,359111820.47005326,923147,288229
2023-07-23,1.470319604139,393951023.76563805,894084,560423
2023-07-24,1.427138509577,401990843.1761756,938461,530301
2023-07-25,1.42923855151,369831573.2522498,940528,463976
2023-07-26,1.436080716187,380796719.35454816,1015337,451236
2023-07-27,1.429632064392,358973120.0187306,943734,413776
2023-07-28,1.440164978549,364175629.4388057,948590,448372
2023-07-29,1.442211649973,343365595.50431174,889450,423912
2023-07-30,1.437384415792,437010757.5740507,1010937,645339
2023-07-31,1.435482408871,366776886.02174646,922082,446746
2023-08-01,1.449024030947,361574376.60167134,983005,405391
2023-08-02,1.432048628755,400593191.63352495,1069904,393762
2023-08-03,1.434367776395,392789429.3763156,1030326,476666
2023-08-04,1.427652983063,314751795.5668019,912508,318338
2023-08-05,1.427408392655,400593191.63352495,992041,499440
2023-08-06,1.427044043698,426605738.7339005,973822,611086
2023-08-07,1.432710437146,379783157.69903105,952272,423178
2023-08-08,1.46267267691,325156814.4069521,874562,332667
2023-08-09,1.452750656477,421665740.3548995,1057273,508817
2023-08-10,1.445222004734,330756211.7722732,947623,355773
2023-08-11,1.443460117805,393261324.22346073,954168,502936
2023-08-12,1.444002195989,434931397.9408168,926800,512116
2023-08-13,1.437480909277,351591250.5061046,860881,497535
2023-08-14,1.443311936754,445348917.30773246,1007719,563322
2023-08-15,1.43140313407,445348917.30773246,1073564,581895
2023-08-16,1.411251226179,424513878.57390106,947796,574119
2023-08-17,1.309597789983,406283221.556952,1050502,492845
2023-08-18,1.279955274829,362008769.87302023,1016460,424283
